WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Estimates Start After 
603	BF	Sub-Saharan Africa	Financial account balance		U.S. dollars	Billions		-0.224	-18.741	-15.095	-9.543	-2.865	1.753	-1.166	-1.095	-3.806	-1.065	3.314	-0.101	-0.593	-2.220	-2.005	-6.520	2.472	-4.178	-11.362	-4.408	10.506	3.262	-1.066	5.510	19.902	26.721	56.793	6.171	-4.534	-47.627	-0.987	-9.896	-13.151	-54.004	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	BFD	Sub-Saharan Africa	Direct investment, net		U.S. dollars	Billions		0.390	-0.522	-1.242	-0.883	-0.547	-0.536	-0.350	-0.854	-0.708	-2.103	-0.488	-1.303	0.988	-1.593	-2.282	-1.580	-3.145	-5.206	-3.667	-6.018	-5.331	-14.330	-9.087	-9.878	-8.301	-15.438	-6.292	-21.188	-31.603	-28.490	-31.206	-29.671	-27.411	-20.974	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	BFP	Sub-Saharan Africa	Portfolio investment, net		U.S. dollars	Billions		0.706	0.196	-0.557	0.628	-1.017	-0.588	0.488	-0.364	-0.079	0.353	0.417	-0.417	-3.915	-0.587	-2.628	-2.425	-1.741	-6.454	-3.226	-8.250	2.009	7.450	0.999	--	-4.664	-1.758	-17.069	-6.270	23.861	-8.454	-0.356	-19.211	-28.353	-22.343	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	BFF	Sub-Saharan Africa	Financial derivatives, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.004	0.006	0.020	-0.002	-0.205	-0.213	-1.668	-1.748	-0.781	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	BFO	Sub-Saharan Africa	Other investment, net		U.S. dollars	Billions		-6.300	-10.153	-11.381	-9.124	-1.801	2.514	-1.587	-3.698	-3.030	-2.202	-1.331	-0.686	5.155	-0.712	-2.450	-6.469	4.167	-0.594	-4.789	7.334	5.765	8.940	8.841	15.848	14.298	20.349	46.764	5.577	-14.142	-2.665	31.620	18.825	22.786	-11.800	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	BFRA	Sub-Saharan Africa	Change in reserves		U.S. dollars	Billions		4.953	-8.339	-2.154	-0.177	0.071	0.255	0.595	3.708	0.195	2.913	4.425	2.805	-2.506	0.341	3.265	3.781	3.378	7.614	-1.849	2.526	8.069	1.234	-1.772	-0.491	18.648	23.673	33.343	28.038	17.296	-7.565	-0.482	22.226	19.847	2.705	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	D	Sub-Saharan Africa	External debt, total		U.S. dollars	Billions		60.018	66.126	76.524	79.973	83.207	88.966	99.476	110.975	110.638	119.206	172.978	180.029	176.286	192.614	200.292	218.291	215.928	212.133	209.667	211.071	206.350	198.992	202.953	225.087	237.276	232.630	200.608	228.981	235.538	265.547	290.581	320.979	356.994	385.268	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	D_NGDPD	Sub-Saharan Africa	External debt, total		Percent of GDP			21.762	23.255	25.147	27.821	36.751	42.776	42.032	42.837	39.477	41.989	45.555	46.929	46.367	50.479	53.819	47.677	42.077	39.710	39.002	55.201	53.890	54.396	51.561	45.607	38.846	32.405	24.118	23.643	21.067	24.560	22.738	22.203	23.397	23.971	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	D_BX	Sub-Saharan Africa	External debt, total		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	208.074	227.458	215.465	244.553	251.528	233.098	205.369	203.952	227.566	215.753	190.330	186.380	180.974	159.845	131.144	99.385	74.228	71.087	60.111	88.027	74.559	66.913	74.956	80.911	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	DS	Sub-Saharan Africa	External debt, total debt service		U.S. dollars	Billions		10.493	10.300	11.741	13.934	15.031	16.869	17.096	17.030	17.986	16.911	19.498	20.814	26.761	23.148	32.449	31.968	35.812	38.538	35.120	35.756	33.213	34.076	30.589	28.644	30.885	49.209	69.647	54.441	62.306	60.510	59.586	65.058	70.047	82.068	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	DS_NGDPD	Sub-Saharan Africa	External debt, total debt service		Percent of GDP			3.839	3.675	4.114	5.200	7.111	8.756	7.767	7.158	6.986	6.364	5.438	5.641	7.294	6.274	9.025	7.197	7.206	7.451	6.773	9.769	8.910	9.577	7.965	5.905	5.127	6.933	8.447	5.662	5.603	5.640	4.700	4.538	4.634	5.155	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	DS_BX	Sub-Saharan Africa	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	23.893	26.794	33.943	30.101	43.911	36.207	36.980	39.647	40.882	39.161	31.194	32.641	27.776	20.613	17.261	21.198	25.958	17.007	15.975	20.180	15.428	13.701	14.840	17.386	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	DSI	Sub-Saharan Africa	External debt, total debt service, interest		U.S. dollars	Billions		3.301	3.541	3.144	3.457	3.234	3.887	4.041	4.385	4.650	4.894	4.410	8.822	13.398	9.614	7.562	6.947	8.761	8.269	7.262	6.889	5.351	6.454	6.432	6.076	5.413	6.640	8.241	5.788	6.693	5.186	5.905	6.647	8.141	8.794	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	DSI_NGDPD	Sub-Saharan Africa	External debt, total debt service, interest		Percent of GDP			1.183	1.223	1.077	1.256	1.490	1.965	1.793	1.780	1.747	1.794	1.182	2.339	3.586	2.560	2.064	1.539	1.732	1.571	1.372	1.830	1.398	1.764	1.634	1.231	0.886	0.925	0.991	0.598	0.599	0.480	0.462	0.454	0.530	0.542	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	DSI_BX	Sub-Saharan Africa	External debt, total debt service, interest		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.460	n/a	4.924	6.182	5.841	4.372	3.025	2.860	3.072	1.808	1.716	1.729	1.529	1.400	1.725	1.863	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	DSP	Sub-Saharan Africa	External debt, total debt service, amortization		U.S. dollars	Billions		7.193	6.759	8.597	10.477	11.797	12.982	13.056	12.645	13.335	12.018	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	27.862	27.622	24.157	22.568	25.473	42.569	61.406	48.654	55.613	55.324	53.681	58.411	61.905	73.275	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	DSP_NGDPD	Sub-Saharan Africa	External debt, total debt service, amortization		Percent of GDP			2.577	2.334	2.945	3.805	5.434	6.561	5.795	5.134	5.011	4.405	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.276	7.551	6.137	4.573	4.170	5.930	7.382	5.024	4.974	5.117	4.201	3.993	4.028	4.517	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	DSP_BX	Sub-Saharan Africa	External debt, total debt service, amortization		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	37.125	n/a	26.270	26.459	21.936	16.241	14.236	18.338	22.887	15.199	14.259	18.451	13.899	12.301	13.115	15.523	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	PALLFNFW	Sub-Saharan Africa	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																														
603	PNFUELW	Sub-Saharan Africa	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																														
603	PINDUW	Sub-Saharan Africa	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																														
603	POILAPSP	Sub-Saharan Africa	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																													
603	POILBRE	Sub-Saharan Africa	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																													
603	POILDUB	Sub-Saharan Africa	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																													
603	POILWTI	Sub-Saharan Africa	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																													
603	PNRGW	Sub-Saharan Africa	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																														
603	POILAPSPW	Sub-Saharan Africa	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																														
603	PNGASW	Sub-Saharan Africa	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																														
603	PNGASEU	Sub-Saharan Africa	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																													
603	PNGASJP	Sub-Saharan Africa	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																													
603	PNGASUS	Sub-Saharan Africa	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																													
603	PCOALW	Sub-Saharan Africa	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																														
603	PCOALAU	Sub-Saharan Africa	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																													
603	PCOALSA	Sub-Saharan Africa	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																													
603	PFANDBW	Sub-Saharan Africa	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																														
603	PFOODW	Sub-Saharan Africa	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																														
603	PCEREW	Sub-Saharan Africa	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																														
603	PWHEAMT	Sub-Saharan Africa	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																													
603	PMAIZMT	Sub-Saharan Africa	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																													
603	PRICENPQ	Sub-Saharan Africa	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																													
603	PBARL	Sub-Saharan Africa	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																													
603	PVOILW	Sub-Saharan Africa	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																														
603	PSOYB	Sub-Saharan Africa	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																													
603	PSMEA	Sub-Saharan Africa	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																													
603	PSOIL	Sub-Saharan Africa	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																													
