WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	Estimates Start After 
440	GGXONLB_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.255	2.848	4.760	10.653	11.735	9.301	10.828	-1.462	2.061	4.446	5.355	3.219	-0.355	-7.773	-9.226	-7.014	-5.428	-3.969	-3.122	-2.892	
440	GGXWDN_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12.831	8.391	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	GGXWDG_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	62.777	57.108	56.479	43.573	35.325	30.502	26.248	32.385	29.757	26.562	27.712	28.892	30.157	37.588	44.592	47.533	49.654	50.565	50.903	51.230	
440	BCA	Middle East, North Africa, Afghanistan, and Pakistan	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		77.775	59.155	23.830	-10.669	-9.546	-2.422	-17.387	-9.359	-10.187	-5.063	1.753	-68.481	-27.063	-25.464	-12.335	-5.138	10.959	18.437	-21.021	20.377	87.188	54.586	39.855	67.879	102.065	219.240	282.476	264.908	334.315	41.672	171.151	416.562	419.349	339.354	192.611	-111.690	-210.463	-173.092	-128.569	-102.519	-80.353	-76.609	
440	BCA_NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	Current account balance		Percent of GDP			14.283	10.292	4.191	-1.847	-1.628	-0.402	-2.843	-1.286	-1.326	-0.579	0.160	-5.330	-4.724	-4.230	-1.938	-0.726	1.366	2.162	-2.469	2.506	9.814	6.080	4.386	6.580	8.158	14.409	15.693	12.442	12.649	1.754	6.200	12.923	11.935	10.001	5.538	-3.553	-6.852	-5.239	-3.636	-2.713	-1.995	-1.791	
440	BM	Middle East, North Africa, Afghanistan, and Pakistan	Imports of goods and services		U.S. dollars	Billions		147.116	168.221	165.892	169.843	156.811	135.292	117.054	119.153	121.926	136.348	159.751	195.659	202.321	193.660	177.865	200.734	215.905	225.844	218.594	213.120	231.370	238.009	260.396	303.653	403.990	489.990	593.674	760.263	969.514	879.065	942.631	1,063.636	1,165.751	1,216.370	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	BX	Middle East, North Africa, Afghanistan, and Pakistan	Exports of goods and services		U.S. dollars	Billions		213.349	224.878	181.330	147.755	137.487	120.753	87.224	103.234	104.323	124.241	163.921	157.615	172.332	172.122	176.128	198.975	230.607	233.649	187.004	222.317	300.827	286.664	305.498	376.191	504.847	688.171	829.289	973.158	1,269.777	933.745	1,136.178	1,517.751	1,595.951	1,594.756	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	BF	Middle East, North Africa, Afghanistan, and Pakistan	Financial account balance		U.S. dollars	Billions		85.728	81.991	30.294	-26.654	-27.797	-17.631	-18.786	-16.312	-7.131	-2.028	0.492	-80.009	-31.541	-25.883	-17.688	-3.921	-5.428	11.096	5.479	29.059	69.747	46.881	57.342	34.845	49.381	152.075	222.871	195.818	237.927	-43.639	122.942	314.305	314.916	314.840	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	BFD	Middle East, North Africa, Afghanistan, and Pakistan	Direct investment, net		U.S. dollars	Billions		2.922	-8.211	-11.746	-5.568	-6.073	-1.985	-2.057	1.878	0.053	0.664	-2.890	-1.920	-2.547	-5.660	-6.581	-4.581	-5.168	-10.535	-12.307	-4.762	-6.588	-14.857	-11.259	-21.426	-16.476	-35.763	-44.086	-52.123	-64.606	-63.981	-45.981	-22.743	-26.612	-9.170	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	BFP	Middle East, North Africa, Afghanistan, and Pakistan	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.300	-2.477	7.657	-8.010	-0.114	-6.090	1.858	27.792	15.409	8.789	42.480	28.471	8.651	42.987	53.494	32.034	78.599	67.815	50.963	31.984	25.040	73.139	57.158	72.109	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	BFF	Middle East, North Africa, Afghanistan, and Pakistan	Financial derivatives, net		U.S. dollars	Billions																																												
440	BFO	Middle East, North Africa, Afghanistan, and Pakistan	Other investment, net		U.S. dollars	Billions		44.709	20.360	20.903	2.752	20.700	2.513	0.340	-3.182	-0.259	-9.400	-3.700	-76.361	-42.613	-19.658	-20.378	0.029	-3.265	-3.861	-9.159	9.603	21.385	15.812	25.010	5.031	1.921	35.261	49.845	-38.259	80.160	15.929	59.131	124.349	130.446	126.312	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	BFRA	Middle East, North Africa, Afghanistan, and Pakistan	Change in reserves		U.S. dollars	Billions		24.536	45.113	15.451	-12.853	-23.085	-6.109	-12.343	-6.670	-2.633	6.393	2.074	0.724	5.918	7.425	9.358	6.584	1.088	-2.661	11.225	15.275	12.365	17.327	34.780	8.125	10.443	120.543	138.514	218.384	171.410	-27.571	84.752	139.470	154.008	125.590	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	D	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total		U.S. dollars	Billions		105.387	114.895	124.792	129.703	130.157	136.294	148.659	158.733	170.101	177.373	202.984	199.841	209.205	239.391	255.159	260.888	261.382	264.666	287.184	294.517	287.791	281.046	299.686	462.918	475.751	478.820	533.676	704.188	743.567	767.145	794.950	818.493	847.890	902.422	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	D_NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total		Percent of GDP			20.844	21.233	23.321	23.773	23.384	23.759	25.300	22.493	22.884	20.928	19.034	15.975	38.844	41.916	41.993	38.666	34.094	32.424	34.957	37.899	33.854	32.540	33.743	45.330	39.057	32.480	30.582	34.160	29.093	33.179	29.598	25.668	24.708	27.122	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	D_BX	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total		Percent of exports of goods and services			49.295	50.976	68.653	87.598	94.512	112.690	170.224	153.587	162.880	142.621	123.830	126.791	121.397	139.082	144.872	131.116	113.345	113.275	153.571	132.477	95.666	98.040	98.097	85.205	94.237	69.579	64.353	72.361	58.559	82.158	69.967	53.928	53.128	56.587	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	DS	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	35.403	38.458	32.959	34.972	45.831	55.932	60.814	62.672	54.611	75.146	79.955	82.336	78.456	84.258	97.408	114.291	137.969	146.160	191.651	181.935	207.514	215.242	217.368	276.189	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	DS_NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.320	3.074	6.120	6.123	7.543	8.290	7.933	7.678	6.647	9.670	9.405	9.533	8.877	8.418	8.031	7.785	7.938	7.120	7.529	7.910	7.771	6.788	6.372	8.351	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	DS_BX	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21.598	24.400	19.125	20.318	26.021	28.110	26.371	26.823	29.203	33.801	26.578	28.722	25.713	22.436	19.322	16.634	16.663	15.045	15.113	19.533	18.322	14.218	13.652	17.362	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	DSI	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, interest		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.755	17.468	15.734	17.437	18.310	20.620	19.127	18.434	17.116	16.477	17.401	19.893	16.223	17.905	16.158	17.128	35.431	35.340	32.193	28.169	26.563	26.039	26.704	27.874	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	DSI_NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, interest		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.527	1.360	2.746	2.896	2.877	2.915	2.384	2.162	2.010	2.026	1.959	2.216	1.785	1.709	1.292	1.126	1.968	1.660	1.218	1.186	0.962	0.808	0.760	0.821	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	DSI_BX	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, interest		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10.221	11.083	9.130	10.130	10.396	10.363	8.294	7.889	9.153	7.412	5.784	6.939	5.317	4.768	3.205	2.493	4.279	3.638	2.539	3.024	2.345	1.720	1.677	1.752	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	DSP	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, amortization		U.S. dollars	Billions		5.282	8.385	6.640	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18.648	20.990	17.225	17.536	27.521	35.312	41.687	44.239	37.496	58.669	62.555	62.444	62.233	66.378	81.252	97.178	102.541	110.822	159.465	153.766	180.959	189.207	190.672	248.339	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	DSP_NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, amortization		Percent of GDP			0.970	1.459	1.168	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.700	1.634	3.007	2.913	4.324	4.992	5.196	5.188	4.403	7.216	7.041	6.955	6.849	6.337	6.495	6.387	5.697	5.205	6.033	6.474	6.555	5.870	5.427	7.319	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	DSP_BX	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, amortization		Percent of exports of goods and services			2.551	3.824	3.778	5.293	5.662	6.752	10.104	9.277	10.319	9.927	11.376	13.317	9.995	10.188	15.625	17.747	18.077	18.934	20.051	26.390	20.794	21.783	20.371	17.645	16.094	14.121	12.365	11.388	12.558	16.468	15.927	12.466	11.947	15.572	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
440	PALLFNFW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																													
440	PNFUELW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																													
440	PINDUW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																													
440	POILAPSP	Middle East, North Africa, Afghanistan, and Pakistan	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																												
440	POILBRE	Middle East, North Africa, Afghanistan, and Pakistan	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																												
440	POILDUB	Middle East, North Africa, Afghanistan, and Pakistan	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																												
440	POILWTI	Middle East, North Africa, Afghanistan, and Pakistan	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																												
440	PNRGW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																													
